item_id,item_name,item_description,item_price,item_category,item_is_veg,restaurant_name,restaurant_address,restaurant_phone_numbers,restaurant_cuisines,restaurant_opening_hours,restaurant_dining_rating,restaurant_delivery_rating,restaurant_dining_ratings_count,restaurant_delivery_ratings_count,restaurant_source_url,created_at,updated_at,description_clean,city
513,Fruitoria Basil Seed Drink - Mixfruit,300Ml,120.0,Beverages,True,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Fruitoria Basil Seed Drink - Mixfruit category: Beverages description: 300Ml,Ncr
514,Fruitoria Basil Seed Drink - Strawberry,300Ml,120.0,Beverages,True,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Fruitoria Basil Seed Drink - Strawberry category: Beverages description: 300Ml,Ncr
515,Kings Coffee - Original Super Smooth Can,280Ml,250.0,Beverages,True,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Kings Coffee - Original Super Smooth Can category: Beverages description: 280Ml,Ncr
516,Kings Coffee - Mocha Super Smooth Can,280Ml,250.0,Beverages,True,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Kings Coffee - Mocha Super Smooth Can category: Beverages description: 280Ml,Ncr
517,Harveys & Sons - Chocolate Shake,280Ml,139.0,Beverages,True,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Harveys & Sons - Chocolate Shake category: Beverages description: 280Ml,Ncr
518,Harveys & Sons - Strawberry Shake,280Ml,139.0,Beverages,True,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Harveys & Sons - Strawberry Shake category: Beverages description: 280Ml,Ncr
519,Diet Coke Can,,75.0,Beverages,True,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Diet Coke Can category: Beverages,Ncr
520,Coke Can,Coke (300 ml),75.0,Beverages,True,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Coke Can category: Beverages description: Coke (300 ml),Ncr
521,Double Chicken Roll,"Double fun with double chicken strip filling, layerful parantha onions and two spicy",168.57,Wraps & Rolls,False,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Double Chicken Roll category: Wraps & Rolls description: Double fun with double chicken strip filling, layerful parantha onions and two spicy",Ncr
522,Classic Chicken Roll,"Street style roll with single chicken strip, onions and two spicy sauce [1",119.05,Wraps & Rolls,False,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Classic Chicken Roll category: Wraps & Rolls description: Street style roll with single chicken strip, onions and two spicy sauce [1",Ncr
523,Double Chicken Roll Meal for 1,Save Rs. 24 with a Double Chicken Roll with servings of 1 Large,379.05,Meal Combos,False,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Double Chicken Roll Meal for 1 category: Meal Combos description: Save Rs. 24 with a Double Chicken Roll with servings of 1 Large,Ncr
524,Classic Chicken Roll Meal for 2,2 units of The classic KFC Chicken Roll with servings of 1 Large,479.05,Meal Combos,False,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Classic Chicken Roll Meal for 2 category: Meal Combos description: 2 units of The classic KFC Chicken Roll with servings of 1 Large,Ncr
525,Thai Spicy Chicken Roll,"Fresh burst of Thai flavours and sauces in a flaky paratha, chicken strips",139.0,Wraps & Rolls,False,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Thai Spicy Chicken Roll category: Wraps & Rolls description: Fresh burst of Thai flavours and sauces in a flaky paratha, chicken strips",Ncr
526,Indian Tandoori Chicken Roll,"Flavorful roll made with flaky lachha paratha, perfectly fried chicken strips in rich",139.0,Wraps & Rolls,False,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Indian Tandoori Chicken Roll category: Wraps & Rolls description: Flavorful roll made with flaky lachha paratha, perfectly fried chicken strips in rich",Ncr
527,Korean Tangy Chicken Roll,"Delicious new roll featuring tangy Korean kimchi, vegetables and crunchy chicken strips",139.0,Wraps & Rolls,False,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Korean Tangy Chicken Roll category: Wraps & Rolls description: Delicious new roll featuring tangy Korean kimchi, vegetables and crunchy chicken strips",Ncr
528,Indian Spicy Veg Roll,Veg special spicy indian sauce and veggie roll,119.0,Wraps & Rolls,True,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Indian Spicy Veg Roll category: Wraps & Rolls description: Veg special spicy indian sauce and veggie roll,Ncr
529,Korean & Thai Roll Chicken Meal,"Rs. 114 Off on Korean Tangy Roll & Thai Spicy Roll, Large Popcorn,",569.0,Meal Combos,False,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Korean & Thai Roll Chicken Meal category: Meal Combos description: Rs. 114 Off on Korean Tangy Roll & Thai Spicy Roll, Large Popcorn,",Ncr
