item_id,item_name,item_description,item_price,item_category,item_is_veg,restaurant_name,restaurant_address,restaurant_phone_numbers,restaurant_cuisines,restaurant_opening_hours,restaurant_dining_rating,restaurant_delivery_rating,restaurant_dining_ratings_count,restaurant_delivery_ratings_count,restaurant_source_url,created_at,updated_at
578,6 Pc Strips & Pepsi Bottle Combo,Get Pepsi 330ml Reusable Bottle with 6 Pc Spicy Peri Peri Strips [serves,379.0,Meal Combos,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
579,House Party Chicken Combo,Save Rs. 263  with the ultimate party combo of 4pc Hot &,819.05,Meal Combos,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
580,Chick n Dip Combo,Save Rs. 249 with this dipping combo of 10pc chicken peri peri boneless,719.05,Meal Combos,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
581,Zinger Burger & Chicken Combo,"Weekend mood set with Chicken Zinger Burger, Medium Chicken Popcorn, 4 chicken Hot",524.76,Meal Combos,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
582,Chicken Bucket for Two,Flat Rs. 115 off with this variety combo of 2pc Hot & Crispy,599.05,Meal Combos,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
583,Classic Chicken Krisper Burger Combo,"Deal combo of 2 chicken krispers burgers, 2 pc Hot & Crispy, 2",580.0,Meal Combos,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
584,Chicken Mingles Bucket Meal,"Save Rs. 43 on this crowd favorite combo of 4 Hot Wings, 2",519.05,Meal Combos,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
585,4 Pc Hot & Crispy Pepsi Bottle Combo,Get Pepsi 330ml Reusable Bottle with 4 Pc Chicken Hot & Crispy,519.0,Meal Combos,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
586,Chicken Solo Feast,"Treat yourself with 1 Hot & Crispy chicken, 2 chicken Strips, 2 chicken",399.05,Meal Combos,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
587,Chicken Mingles Bucket,"Mingle with 4 Chicken Hot Wings, 2 Chicken peri peri boneless strips &",399.05,Fried Chicken & Strips,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
588,Chicken & French Fries Bucket,Crowd-favorite combo of 2pc Hot & Crispy Chicken with Medium French Fries,299.05,Meal Combos,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
589,Classic Roll Mojito Meal,Get All New Mojito Reusable 330ml Bottle with Large Fries and Classic Chicken,342.87,Meal Combos,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
590,Chicken Popcorn & French Fries Bucket,Large Chicken Popcorn with Med French Fries - at a deal price,328.57,Meal Combos,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
591,2 X Veg Krispers Burger Meal,"Save Rs. 39 with 2 veg value burgers, crispy Medium French Fries &",299.05,Meal Combos,true,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
592,Classic Zinger Pepsi Bottle Combo,Get Pepsi 330ml reusable bottle with Classic chicken Zinger Burger,279.0,Meal Combos,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
593,All in One Chicken Bucket,"Save 21% with variety bucket of 1 Leg Pc, 1 Hot & Crispy,",568.57,Fried Chicken & Strips,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
594,Ultimate Savings Chicken Bucket,"Savings of 32% on signature bucket of 4pc Hot & crispy chicken, 6",728.57,Fried Chicken & Strips,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
595,Stay Home Chicken Bucket,"Save Rs. 232 & enjoy 4pc Hot & Crispy Chicken, 4 Hot Wings,",819.05,Fried Chicken & Strips,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
596,Big 12 - Chicken Bucket,"Save 24% on 6pc Hot & Crispy Chicken, 6 Hot Wings & 2",768.57,Fried Chicken & Strips,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
597,Big 8 - Chicken Bucket,"2pc Hot & Crispy, 2 Strips & 4pc Smoky Red chicken",728.57,Fried Chicken & Strips,false,KFC,"Plot 1, Ground Floor, Block 8, DB Gupta Road, Paharganj, New Delhi, Paharganj, New Delhi, New Delhi","[""+917838250785""]","[""Burgers"", ""Rolls"", ""Fast Food""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 9am \u2013 12midnight (Today)""}]",4.0,4.1,282,10100,https://www.zomato.com/ncr/kfc-2-paharganj-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
